$-0.44	-0.70	-0.48	0.27	-6670	2634	-4118
$-0.44	-0.70	-0.49	0.27	-6906	2663	-4365
$-0.44	-0.70	-0.49	0.27	-7149	2668	-4623
$-0.44	-0.70	-0.49	0.27	-7394	2659	-4903
$-0.44	-0.70	-0.50	0.27	-7642	2622	-5168
$-0.44	-0.69	-0.50	0.27	-7894	2575	-5391
$-0.44	-0.69	-0.51	0.27	-8109	2526	-5549
$-0.44	-0.69	-0.51	0.27	-8262	2487	-5639
$-0.44	-0.69	-0.51	0.27	-8336	2463	-5642
$-0.44	-0.69	-0.51	0.27	-8309	2437	-5569
$-0.43	-0.69	-0.52	0.27	-8158	2392	-5419
$-0.43	-0.69	-0.52	0.27	-7938	2356	-5261
$-0.43	-0.69	-0.52	0.27	-7744	2349	-5131
$-0.43	-0.68	-0.52	0.27	-7589	2335	-5002
$-0.43	-0.68	-0.53	0.27	-7456	2319	-4909
$-0.43	-0.68	-0.53	0.26	-7362	2317	-4831
$-0.43	-0.68	-0.53	0.26	-7324	2316	-4790
$-0.43	-0.68	-0.53	0.26	-7337	2310	-4767
$-0.43	-0.68	-0.54	0.26	-7354	2270	-4740
$-0.43	-0.68	-0.54	0.26	-7338	2199	-4690
$-0.43	-0.68	-0.54	0.26	-7268	2142	-4607
$-0.43	-0.68	-0.54	0.26	-7159	2131	-4485
$-0.43	-0.68	-0.54	0.25	-7016	2145	-4330
$-0.43	-0.67	-0.54	0.25	-6866	2142	-4201
$-0.44	-0.67	-0.54	0.25	-6720	2130	-4113
$-0.44	-0.67	-0.54	0.25	-6591	2130	-4074
$-0.44	-0.67	-0.54	0.25	-6478	2165	-4072
$-0.44	-0.67	-0.54	0.25	-6394	2215	-4107
$-0.45	-0.67	-0.54	0.24	-6365	2283	-4181
$-0.45	-0.67	-0.54	0.24	-6396	2352	-4265
$-0.45	-0.67	-0.54	0.24	-6438	2422	-4323
$-0.45	-0.67	-0.54	0.24	-6443	2476	-4308
$-0.45	-0.67	-0.54	0.23	-6404	2503	-4227
$-0.46	-0.67	-0.54	0.23	-6358	2505	-4102
$-0.46	-0.67	-0.54	0.23	-6325	2488	-3957
$-0.46	-0.67	-0.54	0.23	-6307	2469	-3801
$-0.46	-0.67	-0.53	0.23	-6285	2465	-3655
$-0.46	-0.67	-0.53	0.22	-6270	2480	-3538
$-0.46	-0.67	-0.53	0.22	-6260	2502	-3431
$-0.46	-0.67	-0.53	0.22	-6245	2527	-3340
$-0.47	-0.67	-0.53	0.22	-6209	2550	-3216
$-0.47	-0.67	-0.53	0.22	-6136	2566	-3090
$-0.47	-0.67	-0.53	0.22	-6027	2595	-2964
$-0.47	-0.67	-0.53	0.21	-5902	2642	-2837
$-0.47	-0.67	-0.53	0.21	-5827	2712	-2730
$-0.47	-0.67	-0.53	0.21	-5829	2772	-2626
$-0.47	-0.67	-0.53	0.21	-5802	2822	-2583
$-0.47	-0.67	-0.53	0.21	-5756	2867	-2573
$-0.47	-0.67	-0.53	0.20	-5681	2926	-2580
$-0.47	-0.67	-0.54	0.20	-5559	3006	-2579
$-0.47	-0.67	-0.54	0.20	-5374	3106	-2589
$-0.47	-0.67	-0.54	0.20	-5173	3236	-2599
$-0.47	-0.67	-0.54	0.19	-4989	3395	-2615
$-0.47	-0.67	-0.54	0.19	-4857	3564	-2663
$-0.47	-0.67	-0.54	0.19	-4818	3717	-2774
$-0.47	-0.67	-0.54	0.18	-4866	3827	-2970
$-0.47	-0.67	-0.55	0.18	-4999	3898	-3220
$-0.46	-0.67	-0.55	0.17	-5188	3918	-3531
$-0.46	-0.68	-0.55	0.17	-5412	3869	-3825
$-0.46	-0.68	-0.55	0.16	-5581	3759	-4039
$-0.46	-0.68	-0.56	0.16	-5632	3644	-4168
$-0.45	-0.68	-0.56	0.16	-5566	3569	-4239
$-0.45	-0.68	-0.56	0.15	-5443	3551	-4272
$-0.45	-0.68	-0.56	0.15	-5363	3568	-4303
$-0.45	-0.68	-0.56	0.15	-5395	3592	-4387
$-0.45	-0.68	-0.57	0.14	-5560	3600	-4536
$-0.44	-0.68	-0.57	0.14	-5815	3604	-4715
$-0.44	-0.68	-0.57	0.14	-6083	3592	-4902
$-0.44	-0.68	-0.57	0.13	-6296	3573	-5064
$-0.44	-0.68	-0.58	0.13	-6431	3537	-5175
$-0.44	-0.68	-0.58	0.13	-6501	3476	-5224
$-0.44	-0.68	-0.58	0.13	-6502	3387	-5252
$-0.44	-0.67	-0.58	0.13	-6442	3274	-5292
$-0.44	-0.67	-0.59	0.12	-6322	3162	-5369
$-0.43	-0.67	-0.59	0.12	-6168	3061	-5486
$-0.43	-0.67	-0.59	0.12	-6007	2969	-5669
$-0.43	-0.67	-0.59	0.12	-5897	2900	-5898
$-0.43	-0.67	-0.60	0.12	-5875	2886	-6120
$-0.42	-0.67	-0.60	0.12	-5926	2925	-6271
$-0.42	-0.67	-0.60	0.12	-5985	2996	-6350
$-0.42	-0.67	-0.61	0.12	-5958	3070	-6375
$-0.42	-0.67	-0.61	0.12	-5810	3133	-6338
$-0.41	-0.66	-0.61	0.12	-5591	3186	-6281
$-0.41	-0.66	-0.61	0.12	-5375	3232	-6231
$-0.41	-0.66	-0.61	0.12	-5241	3270	-6196
$-0.41	-0.66	-0.62	0.12	-5176	3290	-6151
$-0.40	-0.66	-0.62	0.12	-5147	3305	-6075
$-0.40	-0.66	-0.62	0.12	-5156	3314	-5963
$-0.40	-0.66	-0.62	0.11	-5188	3300	-5836
$-0.40	-0.66	-0.63	0.11	-5207	3251	-5679
$-0.40	-0.66	-0.63	0.11	-5189	3169	-5534
$-0.40	-0.66	-0.63	0.11	-5109	3067	-5378
$-0.40	-0.66	-0.63	0.11	-4987	2967	-5208
$-0.39	-0.66	-0.63	0.11	-4869	2869	-5034
$-0.39	-0.65	-0.64	0.11	-4794	2786	-4893
$-0.39	-0.65	-0.64	0.11	-4743	2721	-4764
$-0.39	-0.65	-0.64	0.11	-4718	2670	-4658
$-0.39	-0.65	-0.64	0.11	-4735	2629	-4574
$-0.39	-0.65	-0.64	0.11	-4777	2591	-4462
$-0.39	-0.65	-0.65	0.11	-4784	2568	-4352
$-0.39	-0.64	-0.65	0.11	-4761	2524	-4254
$-0.39	-0.64	-0.65	0.11	-4759	2464	-4208
$-0.39	-0.64	-0.65	0.11	-4779	2428	-4220
$-0.39	-0.64	-0.65	0.11	-4790	2412	-4282
$-0.39	-0.64	-0.66	0.11	-4863	2404	-4437
$-0.39	-0.64	-0.66	0.11	-5051	2410	-4689
$-0.39	-0.63	-0.66	0.11	-5326	2434	-4973
$-0.39	-0.63	-0.66	0.11	-5571	2469	-5209
$-0.39	-0.63	-0.66	0.11	-5670	2495	-5366
$-0.39	-0.63	-0.66	0.11	-5637	2479	-5496
$-0.39	-0.63	-0.67	0.12	-5607	2447	-5639
$-0.39	-0.62	-0.67	0.12	-5647	2435	-5814
$-0.39	-0.62	-0.67	0.12	-5756	2430	-6013
$-0.39	-0.62	-0.67	0.12	-5915	2420	-6224
$-0.39	-0.62	-0.67	0.12	-6103	2373	-6460
$-0.39	-0.62	-0.67	0.13	-6294	2274	-6718
$-0.39	-0.62	-0.67	0.13	-6499	2146	-6997
$-0.38	-0.62	-0.67	0.13	-6666	2016	-7254
$-0.38	-0.62	-0.68	0.14	-6761	1879	-7443
$-0.38	-0.62	-0.68	0.14	-6790	1735	-7544
$-0.38	-0.62	-0.68	0.14	-6771	1578	-7547
$-0.38	-0.62	-0.68	0.15	-6736	1431	-7481
$-0.37	-0.62	-0.68	0.15	-6683	1328	-7338
$-0.37	-0.62	-0.68	0.15	-6589	1275	-7156
$-0.37	-0.62	-0.68	0.16	-6459	1262	-6952
$-0.37	-0.62	-0.68	0.16	-6349	1288	-6738
$-0.37	-0.62	-0.68	0.16	-6282	1337	-6525
$-0.36	-0.62	-0.67	0.16	-6261	1379	-6316
$-0.36	-0.62	-0.67	0.16	-6276	1421	-6133
$-0.36	-0.62	-0.67	0.17	-6268	1442	-5922
$-0.36	-0.62	-0.67	0.17	-6218	1436	-5677
$-0.36	-0.63	-0.67	0.17	-6122	1442	-5421
$-0.36	-0.63	-0.67	0.17	-6000	1449	-5177
$-0.37	-0.63	-0.66	0.17	-5885	1471	-4975
$-0.37	-0.63	-0.66	0.18	-5804	1517	-4814
$-0.37	-0.63	-0.66	0.18	-5733	1592	-4687
$-0.37	-0.63	-0.66	0.18	-5648	1692	-4576
$-0.37	-0.63	-0.65	0.18	-5529	1808	-4473
$-0.37	-0.64	-0.65	0.18	-5383	1942	-4381
$-0.38	-0.64	-0.65	0.18	-5244	2093	-4287
$-0.38	-0.64	-0.64	0.19	-5141	2258	-4214
$-0.38	-0.64	-0.64	0.19	-5071	2412	-4173
$-0.38	-0.65	-0.63	0.19	-5017	2561	-4166
$-0.38	-0.65	-0.63	0.19	-4999	2719	-4197
$-0.38	-0.65	-0.63	0.19	-5022	2893	-4251
$-0.39	-0.65	-0.62	0.19	-5068	3049	-4322
$-0.39	-0.66	-0.62	0.19	-5119	3180	-4406
$-0.39	-0.66	-0.62	0.19	-5172	3300	-4475
$-0.39	-0.66	-0.61	0.19	-5227	3405	-4514
$-0.39	-0.66	-0.61	0.19	-5289	3490	-4516
$-0.39	-0.66	-0.61	0.19	-5345	3534	-4480
$-0.39	-0.67	-0.61	0.19	-5408	3536	-4412
$-0.39	-0.67	-0.60	0.19	-5480	3505	-4336
$-0.39	-0.67	-0.60	0.19	-5543	3439	-4275
$-0.39	-0.67	-0.60	0.19	-5597	3363	-4291
$-0.39	-0.67	-0.60	0.19	-5653	3275	-4371
$-0.39	-0.67	-0.60	0.19	-5714	3185	-4498
$-0.40	-0.67	-0.60	0.19	-5778	3090	-4649
$-0.40	-0.67	-0.60	0.19	-5838	2974	-4780
$-0.40	-0.67	-0.60	0.19	-5886	2852	-4900
$-0.40	-0.67	-0.60	0.19	-5917	2704	-4983
$-0.40	-0.67	-0.60	0.19	-5937	2529	-4990
$-0.40	-0.67	-0.60	0.19	-5929	2331	-4936
$-0.40	-0.67	-0.60	0.19	-5892	2146	-4875
$-0.40	-0.67	-0.60	0.19	-5826	1986	-4779
$-0.40	-0.67	-0.60	0.18	-5747	1853	-4690
$-0.40	-0.67	-0.60	0.18	-5722	1763	-4634
$-0.40	-0.67	-0.60	0.18	-5778	1746	-4622
$-0.40	-0.66	-0.61	0.18	-5879	1761	-4670
$-0.40	-0.66	-0.61	0.18	-5943	1818	-4747
$-0.40	-0.66	-0.61	0.18	-5956	1903	-4849
$-0.40	-0.66	-0.61	0.18	-5934	2014	-4979
$-0.40	-0.66	-0.61	0.18	-5901	2131	-5116
$-0.40	-0.66	-0.61	0.18	-5884	2240	-5293
$-0.40	-0.66	-0.61	0.17	-5898	2335	-5480
$-0.40	-0.65	-0.61	0.18	-5958	2413	-5667
$-0.41	-0.65	-0.62	0.18	-6010	2454	-5835
$-0.41	-0.65	-0.62	0.18	-6002	2476	-5984
$-0.41	-0.65	-0.62	0.18	-5945	2486	-6076
$-0.41	-0.65	-0.62	0.18	-5881	2483	-6114
$-0.41	-0.65	-0.62	0.18	-5829	2452	-6094
$-0.41	-0.65	-0.62	0.18	-5777	2416	-6003
$-0.41	-0.65	-0.62	0.18	-5701	2380	-5852
$-0.41	-0.65	-0.62	0.18	-5608	2339	-5676
$-0.41	-0.65	-0.62	0.18	-5533	2309	-5496
$-0.41	-0.65	-0.62	0.18	-5481	2323	-5359
$-0.41	-0.65	-0.62	0.18	-5454	2393	-5282
$-0.40	-0.65	-0.62	0.18	-5432	2490	-5261
$-0.40	-0.65	-0.62	0.18	-5411	2596	-5258
$-0.40	-0.65	-0.62	0.18	-5376	2698	-5247
$-0.40	-0.65	-0.62	0.18	-5344	2787	-5237
$-0.40	-0.65	-0.62	0.18	-5318	2835	-5186
$-0.40	-0.65	-0.62	0.18	-5278	2841	-5097
$-0.40	-0.65	-0.62	0.18	-5235	2809	-4970
$-0.40	-0.65	-0.62	0.18	-5200	2749	-4822
$-0.40	-0.65	-0.62	0.17	-5180	2685	-4664
$-0.40	-0.65	-0.62	0.17	-5160	2622	-4527
$-0.40	-0.65	-0.63	0.17	-5164	2558	-4406
$-0.40	-0.65	-0.63	0.17	-5210	2495	-4304
$-0.40	-0.65	-0.63	0.17	-5277	2442	-4231
$-0.40	-0.65	-0.63	0.17	-5367	2402	-4184
$-0.40	-0.64	-0.63	0.17	-5458	2359	-4173
$-0.40	-0.64	-0.63	0.17	-5526	2315	-4205
$-0.40	-0.64	-0.63	0.17	-5567	2266	-4264
$-0.40	-0.64	-0.63	0.17	-5606	2224	-4346
$-0.40	-0.64	-0.63	0.17	-5651	2164	-4446
$-0.40	-0.64	-0.63	0.17	-5698	2098	-4545
$-0.41	-0.64	-0.63	0.17	-5753	2041	-4637
$-0.41	-0.63	-0.64	0.17	-5826	1983	-4755
$-0.41	-0.63	-0.64	0.17	-5917	1930	-4894
$-0.41	-0.63	-0.64	0.17	-6029	1890	-5067
$-0.41	-0.63	-0.64	0.17	-6145	1877	-5266
$-0.41	-0.63	-0.64	0.17	-6265	1887	-5469
$-0.41	-0.63	-0.64	0.17	-6377	1893	-5671
$-0.41	-0.63	-0.64	0.17	-6480	1887	-5846
$-0.41	-0.63	-0.64	0.18	-6551	1867	-5960
$-0.41	-0.62	-0.64	0.18	-6561	1830	-6018
$-0.41	-0.62	-0.64	0.18	-6513	1775	-6028
$-0.41	-0.62	-0.64	0.18	-6433	1720	-6023
$-0.41	-0.62	-0.64	0.18	-6380	1683	-6025
$-0.41	-0.62	-0.64	0.19	-6362	1655	-6036
$-0.41	-0.62	-0.64	0.19	-6340	1637	-6074
$-0.41	-0.62	-0.64	0.19	-6289	1635	-6142
$-0.41	-0.62	-0.64	0.19	-6255	1650	-6220
$-0.40	-0.62	-0.64	0.19	-6245	1660	-6233
$-0.40	-0.62	-0.65	0.19	-6228	1629	-6123
$-0.40	-0.62	-0.65	0.19	-6184	1555	-5896
$-0.40	-0.62	-0.65	0.19	-6148	1471	-5616
$-0.40	-0.62	-0.65	0.19	-6170	1435	-5367
$-0.40	-0.62	-0.65	0.19	-6213	1467	-5199
$-0.40	-0.62	-0.65	0.19	-6228	1561	-5111
$-0.40	-0.62	-0.65	0.19	-6192	1699	-5075
$-0.40	-0.62	-0.65	0.19	-6152	1834	-5062
$-0.40	-0.62	-0.65	0.19	-6140	1916	-5031
$-0.40	-0.62	-0.65	0.19	-6147	1945	-4945
$-0.40	-0.61	-0.65	0.19	-6146	1933	-4813
$-0.40	-0.61	-0.65	0.19	-6140	1884	-4659
$-0.40	-0.61	-0.65	0.19	-6125	1830	-4507
$-0.40	-0.61	-0.65	0.19	-6092	1787	-4388
$-0.40	-0.61	-0.65	0.19	-6043	1763	-4296
$-0.40	-0.61	-0.65	0.19	-5996	1762	-4215
$-0.40	-0.61	-0.65	0.19	-5956	1781	-4156
$-0.40	-0.61	-0.65	0.19	-5925	1800	-4099
$-0.40	-0.61	-0.65	0.19	-5896	1824	-4031
$-0.40	-0.61	-0.65	0.19	-5862	1843	-3970
$-0.40	-0.61	-0.65	0.19	-5814	1869	-3901
$-0.40	-0.61	-0.65	0.19	-5761	1894	-3838
$-0.40	-0.61	-0.65	0.19	-5718	1924	-3809
$-0.40	-0.62	-0.65	0.19	-5691	1948	-3795
$-0.40	-0.62	-0.65	0.19	-5678	1971	-3757
$-0.40	-0.62	-0.65	0.19	-5663	1990	-3686
$-0.40	-0.62	-0.65	0.19	-5643	2003	-3611
$-0.40	-0.62	-0.65	0.19	-5644	2031	-3545
$-0.40	-0.62	-0.65	0.19	-5677	2085	-3520
$-0.40	-0.62	-0.65	0.19	-5745	2171	-3552
$-0.40	-0.62	-0.65	0.19	-5819	2280	-3623
$-0.40	-0.62	-0.65	0.19	-5882	2392	-3714
$-0.40	-0.62	-0.65	0.19	-5942	2495	-3803
$-0.40	-0.62	-0.64	0.19	-5992	2580	-3894
$-0.40	-0.62	-0.64	0.18	-6039	2651	-3991
$-0.40	-0.62	-0.64	0.18	-6090	2702	-4112
$-0.40	-0.63	-0.64	0.18	-6147	2737	-4243
$-0.40	-0.63	-0.64	0.18	-6186	2743	-4368
$-0.40	-0.63	-0.64	0.18	-6205	2710	-4504
$-0.40	-0.63	-0.64	0.18	-6210	2649	-4626
$-0.40	-0.63	-0.64	0.18	-6206	2563	-4748
$-0.40	-0.63	-0.64	0.18	-6213	2465	-4870
$-0.40	-0.63	-0.64	0.18	-6220	2351	-4970
$-0.40	-0.63	-0.64	0.18	-6235	2222	-5030
$-0.40	-0.63	-0.64	0.18	-6270	2101	-5038
$-0.39	-0.63	-0.65	0.18	-6319	2014	-5029
$-0.39	-0.63	-0.65	0.18	-6409	1990	-5043
$-0.39	-0.63	-0.65	0.18	-6562	2032	-5116
$-0.39	-0.63	-0.65	0.18	-6735	2112	-5230
$-0.39	-0.63	-0.65	0.17	-6870	2207	-5405
